t_in,ts_in,t_out,ts_out,dt,th,cl,fn,fn_in,fn_out
1567765116.048,20190906_03:18:36,1567765358.777,20190906_03:22:38,242.72899985313416,MainThread,,prime,"(index                    23
n                        23
s                        12
r                         1
c                        11
well                    B12
series                 +n-s
conc_fluorophore          0
conc_dna                  0
vol                   3e-05
amt_fluorophore           0
amt_dna                   0
needle_wash               1
sheath                    0
x                   101.493
y                    21.749
z                     -0.85
Name: 11, dtype: object,)",
1567765116.048,20190906_03:18:36,1567765125.908,20190906_03:18:45,9.859999895095825,MainThread,Autosampler,goto,"('plate', 'well', 'B12')",
1567765125.908,20190906_03:18:45,1567765125.908,20190906_03:18:45,0.0,MainThread,Mfcs,set,"('inlet', 'sampler', 15)",
1567765125.908,20190906_03:18:45,1567765125.918,20190906_03:18:45,0.009999990463256836,MainThread,Manifold,open,"('inlet', 'sampler')",
1567765125.918,20190906_03:18:45,1567765125.918,20190906_03:18:45,0.0,MainThread,Manifold,depressurize,"(valve    6
Name: 0, dtype: int64,)",
1567765125.918,20190906_03:18:45,1567765125.918,20190906_03:18:45,0.0,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",False
1567765125.918,20190906_03:18:45,1567765303.696,20190906_03:21:43,177.77800011634827,MainThread,,to_waste,"(175,)",
1567765125.918,20190906_03:18:45,1567765127.36,20190906_03:18:47,1.441999912261963,MainThread,,open_waste,(),
1567765125.928,20190906_03:18:45,1567765125.938,20190906_03:18:45,0.009999990463256836,MainThread,Manifold,open,"('valve', 0)",
1567765125.928,20190906_03:18:45,1567765125.938,20190906_03:18:45,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567765125.928,20190906_03:18:45,1567765125.928,20190906_03:18:45,0.0,MainThread,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567765126.198,20190906_03:18:46,1567765126.248,20190906_03:18:46,0.04999995231628418,MainThread,Manifold,open,"('valve', 1)",
1567765126.228,20190906_03:18:46,1567765126.248,20190906_03:18:46,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
1567765126.238,20190906_03:18:46,1567765126.248,20190906_03:18:46,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",False
1567765126.505,20190906_03:18:46,1567765126.515,20190906_03:18:46,0.009999990463256836,MainThread,Manifold,open,"('valve', 2)",
1567765126.505,20190906_03:18:46,1567765126.515,20190906_03:18:46,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    2
Name: 0, dtype: int64,)",
1567765126.505,20190906_03:18:46,1567765126.505,20190906_03:18:46,0.0,MainThread,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",False
1567765126.775,20190906_03:18:46,1567765126.825,20190906_03:18:46,0.04999995231628418,MainThread,Manifold,open,"('valve', 3)",
1567765126.805,20190906_03:18:46,1567765126.825,20190906_03:18:46,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    3
Name: 0, dtype: int64,)",
1567765126.815,20190906_03:18:46,1567765126.825,20190906_03:18:46,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",False
1567765127.082,20190906_03:18:47,1567765127.1,20190906_03:18:47,0.017999887466430664,MainThread,Manifold,open,"('valve', 4)",
1567765127.087,20190906_03:18:47,1567765127.098,20190906_03:18:47,0.01100015640258789,MainThread,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
1567765127.09,20190906_03:18:47,1567765127.096,20190906_03:18:47,0.006000041961669922,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567765302.362,20190906_03:21:42,1567765303.696,20190906_03:21:43,1.3340001106262207,MainThread,,close_waste,(),
1567765302.362,20190906_03:21:42,1567765302.372,20190906_03:21:42,0.009999990463256836,MainThread,Manifold,close,"('valve', 4)",
1567765302.362,20190906_03:21:42,1567765302.372,20190906_03:21:42,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
1567765302.362,20190906_03:21:42,1567765302.362,20190906_03:21:42,0.0,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",True
1567765302.632,20190906_03:21:42,1567765302.642,20190906_03:21:42,0.009999990463256836,MainThread,Manifold,close,"('valve', 3)",
1567765302.632,20190906_03:21:42,1567765302.642,20190906_03:21:42,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    3
Name: 0, dtype: int64,)",
1567765302.632,20190906_03:21:42,1567765302.632,20190906_03:21:42,0.0,MainThread,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",True
1567765302.892,20190906_03:21:42,1567765302.903,20190906_03:21:42,0.01100015640258789,MainThread,Manifold,close,"('valve', 2)",
1567765302.896,20190906_03:21:42,1567765302.902,20190906_03:21:42,0.006000041961669922,MainThread,Manifold,pressurize,"(valve    2
Name: 0, dtype: int64,)",
1567765302.898,20190906_03:21:42,1567765302.9,20190906_03:21:42,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",True
1567765303.161,20190906_03:21:43,1567765303.171,20190906_03:21:43,0.009999990463256836,MainThread,Manifold,close,"('valve', 1)",
1567765303.161,20190906_03:21:43,1567765303.171,20190906_03:21:43,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    1
Name: 0, dtype: int64,)",
1567765303.161,20190906_03:21:43,1567765303.161,20190906_03:21:43,0.0,MainThread,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",True
1567765303.431,20190906_03:21:43,1567765303.441,20190906_03:21:43,0.009999990463256836,MainThread,Manifold,close,"('valve', 0)",
1567765303.431,20190906_03:21:43,1567765303.441,20190906_03:21:43,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    0
Name: 0, dtype: int64,)",
1567765303.431,20190906_03:21:43,1567765303.431,20190906_03:21:43,0.0,MainThread,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",True
1567765303.696,20190906_03:21:43,1567765358.777,20190906_03:22:38,55.08099985122681,MainThread,,to_collector,"(55, 0.0)",
1567765303.706,20190906_03:21:43,1567765303.766,20190906_03:21:43,0.059999942779541016,MainThread,Manifold,open,"('outlet', 'collector')",
1567765303.736,20190906_03:21:43,1567765303.756,20190906_03:21:43,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567765303.746,20190906_03:21:43,1567765303.756,20190906_03:21:43,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567765358.767,20190906_03:22:38,1567765358.777,20190906_03:22:38,0.009999990463256836,MainThread,Manifold,close,"('outlet', 'collector')",
1567765358.767,20190906_03:22:38,1567765358.777,20190906_03:22:38,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567765358.767,20190906_03:22:38,1567765358.767,20190906_03:22:38,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567765359.439,20190906_03:22:39,1567765594.764,20190906_03:26:34,235.32500004768372,MainThread,,collect,"(index                    23
n                        23
s                        12
r                         1
c                        11
well                    B12
well_waste              A12
series                 +n-s
conc_fluorophore          0
conc_dna                  0
vol                   8e-06
amt_fluorophore           0
amt_dna                   0
needle_wash               1
sheath                    0
x                   101.493
y                    21.749
z                     -0.85
intensity               NaN
plate_reader            NaN
qpcr                    NaN
Name: 11, dtype: object,)",
1567765359.439,20190906_03:22:39,1567765360.919,20190906_03:22:40,1.4800000190734863,MainThread,FractionCollector,goto,"('plate', 'well', 'B12')",
1567765360.919,20190906_03:22:40,1567765593.739,20190906_03:26:33,232.82000017166138,MainThread,,to_collector,"(232.79999999999998, 0.0)",
1567765360.919,20190906_03:22:40,1567765360.929,20190906_03:22:40,0.009999990463256836,MainThread,Manifold,open,"('outlet', 'collector')",
1567765360.919,20190906_03:22:40,1567765360.929,20190906_03:22:40,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567765360.919,20190906_03:22:40,1567765360.929,20190906_03:22:40,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567765593.728,20190906_03:26:33,1567765593.739,20190906_03:26:33,0.01100015640258789,MainThread,Manifold,close,"('outlet', 'collector')",
1567765593.728,20190906_03:26:33,1567765593.739,20190906_03:26:33,0.01100015640258789,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567765593.728,20190906_03:26:33,1567765593.728,20190906_03:26:33,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567765593.739,20190906_03:26:33,1567765593.749,20190906_03:26:33,0.009999990463256836,MainThread,Mfcs,set,"('inlet', 'sampler', 0.1)",
1567765594.752,20190906_03:26:34,1567765594.763,20190906_03:26:34,0.010999917984008789,MainThread,Manifold,close,"('inlet', 'sampler')",
1567765594.757,20190906_03:26:34,1567765594.763,20190906_03:26:34,0.006000041961669922,MainThread,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567765594.758,20190906_03:26:34,1567765594.761,20190906_03:26:34,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567765595.432,20190906_03:26:35,1567765887.746,20190906_03:31:27,292.3140001296997,MainThread,,flush,(),
1567765595.432,20190906_03:26:35,1567765595.452,20190906_03:26:35,0.019999980926513672,MainThread,Manifold,open,"('inlet', 'wash')",
1567765595.442,20190906_03:26:35,1567765595.442,20190906_03:26:35,0.0,MainThread,Manifold,depressurize,"(valve    5
Name: 0, dtype: int64,)",
1567765595.442,20190906_03:26:35,1567765595.442,20190906_03:26:35,0.0,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",False
1567765595.452,20190906_03:26:35,1567765595.47,20190906_03:26:35,0.018000125885009766,MainThread,Mfcs,set,"('inlet', 'wash', 15)",
1567765595.472,20190906_03:26:35,1567765638.204,20190906_03:27:18,42.73200011253357,MainThread,,simul,"({<function wrapper at 0x0000000019D6BC18>: (40,), <bound method FractionCollector.wrapper of <acqpack.fractioncollector.FractionCollector instance at 0x0000000019D45AC8>>: ('plate', 'well', 'A12'), <bound method Autosampler.wrapper of <acqpack.autosampler.Autosampler instance at 0x0000000019BB1A08>>: ('wash', 'contents', 'waste')},)",
1567765595.474,20190906_03:26:35,1567765638.194,20190906_03:27:18,42.72000002861023,ThreadPoolExecutor-38_0,,to_waste,"(40,)",
1567765595.478,20190906_03:26:35,1567765596.981,20190906_03:26:36,1.503000020980835,ThreadPoolExecutor-38_1,FractionCollector,goto,"('plate', 'well', 'A12')",
1567765595.479,20190906_03:26:35,1567765612.674,20190906_03:26:52,17.194999933242798,ThreadPoolExecutor-38_2,Autosampler,goto,"('wash', 'contents', 'waste')",
1567765595.483,20190906_03:26:35,1567765596.84,20190906_03:26:36,1.3569998741149902,ThreadPoolExecutor-38_0,,open_waste,(),
1567765595.489,20190906_03:26:35,1567765595.514,20190906_03:26:35,0.02499985694885254,ThreadPoolExecutor-38_0,Manifold,open,"('valve', 0)",
1567765595.507,20190906_03:26:35,1567765595.513,20190906_03:26:35,0.006000041961669922,ThreadPoolExecutor-38_0,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567765595.508,20190906_03:26:35,1567765595.511,20190906_03:26:35,0.003000020980834961,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567765595.766,20190906_03:26:35,1567765595.778,20190906_03:26:35,0.012000083923339844,ThreadPoolExecutor-38_0,Manifold,open,"('valve', 1)",
1567765595.771,20190906_03:26:35,1567765595.778,20190906_03:26:35,0.0070002079010009766,ThreadPoolExecutor-38_0,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
1567765595.773,20190906_03:26:35,1567765595.776,20190906_03:26:35,0.003000020980834961,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",False
1567765596.039,20190906_03:26:36,1567765596.059,20190906_03:26:36,0.019999980926513672,ThreadPoolExecutor-38_0,Manifold,open,"('valve', 2)",
1567765596.049,20190906_03:26:36,1567765596.049,20190906_03:26:36,0.0,ThreadPoolExecutor-38_0,Manifold,depressurize,"(valve    2
Name: 0, dtype: int64,)",
1567765596.049,20190906_03:26:36,1567765596.049,20190906_03:26:36,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",False
1567765596.314,20190906_03:26:36,1567765596.324,20190906_03:26:36,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,open,"('valve', 3)",
1567765596.314,20190906_03:26:36,1567765596.324,20190906_03:26:36,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,depressurize,"(valve    3
Name: 0, dtype: int64,)",
1567765596.314,20190906_03:26:36,1567765596.314,20190906_03:26:36,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",False
1567765596.576,20190906_03:26:36,1567765596.58,20190906_03:26:36,0.003999948501586914,ThreadPoolExecutor-38_0,Manifold,open,"('valve', 4)",
1567765596.58,20190906_03:26:36,1567765596.58,20190906_03:26:36,0.0,ThreadPoolExecutor-38_0,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
1567765596.58,20190906_03:26:36,1567765596.58,20190906_03:26:36,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567765636.851,20190906_03:27:16,1567765638.194,20190906_03:27:18,1.3429999351501465,ThreadPoolExecutor-38_0,,close_waste,(),
1567765636.851,20190906_03:27:16,1567765636.861,20190906_03:27:16,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,close,"('valve', 4)",
1567765636.851,20190906_03:27:16,1567765636.861,20190906_03:27:16,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
1567765636.851,20190906_03:27:16,1567765636.851,20190906_03:27:16,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",True
1567765637.121,20190906_03:27:17,1567765637.131,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,close,"('valve', 3)",
1567765637.121,20190906_03:27:17,1567765637.131,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,pressurize,"(valve    3
Name: 0, dtype: int64,)",
1567765637.121,20190906_03:27:17,1567765637.121,20190906_03:27:17,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",True
1567765637.383,20190906_03:27:17,1567765637.393,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,close,"('valve', 2)",
1567765637.383,20190906_03:27:17,1567765637.393,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,pressurize,"(valve    2
Name: 0, dtype: int64,)",
1567765637.383,20190906_03:27:17,1567765637.383,20190906_03:27:17,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",True
1567765637.655,20190906_03:27:17,1567765637.665,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,close,"('valve', 1)",
1567765637.655,20190906_03:27:17,1567765637.665,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,pressurize,"(valve    1
Name: 0, dtype: int64,)",
1567765637.655,20190906_03:27:17,1567765637.655,20190906_03:27:17,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",True
1567765637.924,20190906_03:27:17,1567765637.934,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,close,"('valve', 0)",
1567765637.924,20190906_03:27:17,1567765637.934,20190906_03:27:17,0.009999990463256836,ThreadPoolExecutor-38_0,Manifold,pressurize,"(valve    0
Name: 0, dtype: int64,)",
1567765637.924,20190906_03:27:17,1567765637.924,20190906_03:27:17,0.0,ThreadPoolExecutor-38_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",True
1567765638.204,20190906_03:27:18,1567765863.34,20190906_03:31:03,225.135999917984,MainThread,,simul,"({<function wrapper at 0x0000000019D6BDD8>: (225.0, 0.0), <function wrapper at 0x0000000019D6BCF8>: (225.0,)},)",
1567765638.214,20190906_03:27:18,1567765863.29,20190906_03:31:03,225.07599997520447,ThreadPoolExecutor-39_0,,to_collector,"(225.0, 0.0)",
1567765638.214,20190906_03:27:18,1567765863.28,20190906_03:31:03,225.0659999847412,ThreadPoolExecutor-39_1,,to_sampler,"(225.0,)",
1567765638.214,20190906_03:27:18,1567765638.247,20190906_03:27:18,0.03299999237060547,ThreadPoolExecutor-39_0,Manifold,open,"('outlet', 'collector')",
1567765638.214,20190906_03:27:18,1567765638.247,20190906_03:27:18,0.03299999237060547,ThreadPoolExecutor-39_1,Manifold,open,"('outlet', 'sampler')",
1567765638.234,20190906_03:27:18,1567765638.247,20190906_03:27:18,0.013000011444091797,ThreadPoolExecutor-39_0,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567765638.234,20190906_03:27:18,1567765638.247,20190906_03:27:18,0.013000011444091797,ThreadPoolExecutor-39_1,Manifold,depressurize,"(valve    6
Name: 0, dtype: int64,)",
1567765638.234,20190906_03:27:18,1567765638.247,20190906_03:27:18,0.013000011444091797,ThreadPoolExecutor-39_0,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567765638.234,20190906_03:27:18,1567765638.247,20190906_03:27:18,0.013000011444091797,ThreadPoolExecutor-39_1,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",False
1567765863.26,20190906_03:31:03,1567765863.28,20190906_03:31:03,0.019999980926513672,ThreadPoolExecutor-39_1,Manifold,close,"('outlet', 'sampler')",
1567765863.26,20190906_03:31:03,1567765863.29,20190906_03:31:03,0.029999971389770508,ThreadPoolExecutor-39_0,Manifold,close,"('outlet', 'collector')",
1567765863.27,20190906_03:31:03,1567765863.28,20190906_03:31:03,0.009999990463256836,ThreadPoolExecutor-39_1,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567765863.27,20190906_03:31:03,1567765863.29,20190906_03:31:03,0.019999980926513672,ThreadPoolExecutor-39_0,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567765863.27,20190906_03:31:03,1567765863.28,20190906_03:31:03,0.009999990463256836,ThreadPoolExecutor-39_1,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567765863.28,20190906_03:31:03,1567765863.28,20190906_03:31:03,0.0,ThreadPoolExecutor-39_0,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567765863.34,20190906_03:31:03,1567765887.736,20190906_03:31:27,24.396000146865845,MainThread,,simul,"({<built-in function sleep>: (4,), <function wrapper at 0x0000000019D6BEB8>: ()},)",
1567765863.34,20190906_03:31:03,1567765887.696,20190906_03:31:27,24.356000185012817,ThreadPoolExecutor-40_1,,needle_wash,(),
1567765863.34,20190906_03:31:03,1567765869.9,20190906_03:31:09,6.56000018119812,ThreadPoolExecutor-40_1,Autosampler,goto,"('wash', 'contents', 'etoh')",
1567765875.509,20190906_03:31:15,1567765882.141,20190906_03:31:22,6.631999969482422,ThreadPoolExecutor-40_1,Autosampler,goto,"('wash', 'contents', 'water')",
1567765887.736,20190906_03:31:27,1567765887.736,20190906_03:31:27,0.0,MainThread,Mfcs,set,"('inlet', 'wash', 1.5)",
1567765887.736,20190906_03:31:27,1567765887.746,20190906_03:31:27,0.009999990463256836,MainThread,Manifold,close,"('inlet', 'wash')",
1567765887.746,20190906_03:31:27,1567765887.746,20190906_03:31:27,0.0,MainThread,Manifold,pressurize,"(valve    5
Name: 0, dtype: int64,)",
1567765887.746,20190906_03:31:27,1567765887.746,20190906_03:31:27,0.0,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",True
1567765888.471,20190906_03:31:28,1567766676.834,20190906_03:44:36,788.3630001544952,MainThread,,iteration,"(index                   24
n                       24
s                       24
r                        2
c                        0
well                   C01
series                +n+s
conc_fluorophore         0
conc_dna                 0
vol                  3e-05
amt_fluorophore          0
amt_dna                  0
needle_wash              1
sheath                   1
x                    2.493
y                   30.749
z                    -0.85
Name: 12, dtype: object, index                   24
n                       24
s                       24
r                        2
c                        0
well                   C01
well_waste             A01
series                +n+s
conc_fluorophore         0
conc_dna                 0
vol                  8e-06
amt_fluorophore          0
amt_dna                  0
needle_wash              1
sheath                   1
x                    2.493
y                   30.749
z                    -0.85
intensity              NaN
plate_reader           NaN
qpcr                   NaN
Name: 12, dtype: object)",
1567765888.471,20190906_03:31:28,1567766134.189,20190906_03:35:34,245.71799993515015,MainThread,,prime,"(index                   24
n                       24
s                       24
r                        2
c                        0
well                   C01
series                +n+s
conc_fluorophore         0
conc_dna                 0
vol                  3e-05
amt_fluorophore          0
amt_dna                  0
needle_wash              1
sheath                   1
x                    2.493
y                   30.749
z                    -0.85
Name: 12, dtype: object,)",
1567765888.471,20190906_03:31:28,1567765901.371,20190906_03:31:41,12.900000095367432,MainThread,Autosampler,goto,"('plate', 'well', 'C01')",
1567765901.372,20190906_03:31:41,1567765901.381,20190906_03:31:41,0.009000062942504883,MainThread,Mfcs,set,"('inlet', 'sampler', 15)",
1567765901.382,20190906_03:31:41,1567765901.394,20190906_03:31:41,0.012000083923339844,MainThread,Manifold,open,"('inlet', 'sampler')",
1567765901.387,20190906_03:31:41,1567765901.393,20190906_03:31:41,0.00599980354309082,MainThread,Manifold,depressurize,"(valve    6
Name: 0, dtype: int64,)",
1567765901.388,20190906_03:31:41,1567765901.391,20190906_03:31:41,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",False
1567765901.395,20190906_03:31:41,1567766079.037,20190906_03:34:39,177.64199995994568,MainThread,,to_waste,"(175,)",
1567765901.396,20190906_03:31:41,1567765902.717,20190906_03:31:42,1.321000099182129,MainThread,,open_waste,(),
1567765901.397,20190906_03:31:41,1567765901.408,20190906_03:31:41,0.010999917984008789,MainThread,Manifold,open,"('valve', 0)",
1567765901.402,20190906_03:31:41,1567765901.408,20190906_03:31:41,0.006000041961669922,MainThread,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567765901.403,20190906_03:31:41,1567765901.406,20190906_03:31:41,0.0029997825622558594,MainThread,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567765901.659,20190906_03:31:41,1567765901.67,20190906_03:31:41,0.01100015640258789,MainThread,Manifold,open,"('valve', 1)",
1567765901.663,20190906_03:31:41,1567765901.669,20190906_03:31:41,0.00599980354309082,MainThread,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
1567765901.665,20190906_03:31:41,1567765901.667,20190906_03:31:41,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",False
1567765901.922,20190906_03:31:41,1567765901.933,20190906_03:31:41,0.01100015640258789,MainThread,Manifold,open,"('valve', 2)",
1567765901.926,20190906_03:31:41,1567765901.932,20190906_03:31:41,0.00599980354309082,MainThread,Manifold,depressurize,"(valve    2
Name: 0, dtype: int64,)",
1567765901.928,20190906_03:31:41,1567765901.93,20190906_03:31:41,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",False
1567765902.184,20190906_03:31:42,1567765902.195,20190906_03:31:42,0.010999917984008789,MainThread,Manifold,open,"('valve', 3)",
1567765902.188,20190906_03:31:42,1567765902.195,20190906_03:31:42,0.006999969482421875,MainThread,Manifold,depressurize,"(valve    3
Name: 0, dtype: int64,)",
1567765902.19,20190906_03:31:42,1567765902.193,20190906_03:31:42,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",False
1567765902.447,20190906_03:31:42,1567765902.457,20190906_03:31:42,0.009999990463256836,MainThread,Manifold,open,"('valve', 4)",
1567765902.447,20190906_03:31:42,1567765902.457,20190906_03:31:42,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
1567765902.447,20190906_03:31:42,1567765902.447,20190906_03:31:42,0.0,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567766077.727,20190906_03:34:37,1567766079.037,20190906_03:34:39,1.309999942779541,MainThread,,close_waste,(),
1567766077.727,20190906_03:34:37,1567766077.737,20190906_03:34:37,0.009999990463256836,MainThread,Manifold,close,"('valve', 4)",
1567766077.727,20190906_03:34:37,1567766077.737,20190906_03:34:37,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
1567766077.727,20190906_03:34:37,1567766077.737,20190906_03:34:37,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",True
1567766077.987,20190906_03:34:37,1567766077.997,20190906_03:34:37,0.009999990463256836,MainThread,Manifold,close,"('valve', 3)",
1567766077.987,20190906_03:34:37,1567766077.997,20190906_03:34:37,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    3
Name: 0, dtype: int64,)",
1567766077.987,20190906_03:34:37,1567766077.987,20190906_03:34:37,0.0,MainThread,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",True
1567766078.248,20190906_03:34:38,1567766078.259,20190906_03:34:38,0.01100015640258789,MainThread,Manifold,close,"('valve', 2)",
1567766078.252,20190906_03:34:38,1567766078.258,20190906_03:34:38,0.00599980354309082,MainThread,Manifold,pressurize,"(valve    2
Name: 0, dtype: int64,)",
1567766078.254,20190906_03:34:38,1567766078.256,20190906_03:34:38,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",True
1567766078.511,20190906_03:34:38,1567766078.524,20190906_03:34:38,0.013000011444091797,MainThread,Manifold,close,"('valve', 1)",
1567766078.516,20190906_03:34:38,1567766078.523,20190906_03:34:38,0.006999969482421875,MainThread,Manifold,pressurize,"(valve    1
Name: 0, dtype: int64,)",
1567766078.518,20190906_03:34:38,1567766078.521,20190906_03:34:38,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",True
1567766078.775,20190906_03:34:38,1567766078.786,20190906_03:34:38,0.010999917984008789,MainThread,Manifold,close,"('valve', 0)",
1567766078.779,20190906_03:34:38,1567766078.785,20190906_03:34:38,0.006000041961669922,MainThread,Manifold,pressurize,"(valve    0
Name: 0, dtype: int64,)",
1567766078.781,20190906_03:34:38,1567766078.783,20190906_03:34:38,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",True
1567766079.038,20190906_03:34:39,1567766134.189,20190906_03:35:34,55.150999784469604,MainThread,,to_collector,"(55, 1.0)",
1567766079.04,20190906_03:34:39,1567766079.051,20190906_03:34:39,0.01100015640258789,MainThread,Manifold,open,"('outlet', 'collector')",
1567766079.044,20190906_03:34:39,1567766079.05,20190906_03:34:39,0.006000041961669922,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567766079.046,20190906_03:34:39,1567766079.048,20190906_03:34:39,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567766079.052,20190906_03:34:39,1567766134.179,20190906_03:35:34,55.126999855041504,MainThread,,sheath,"(55,)",
1567766107.053,20190906_03:35:07,1567766107.063,20190906_03:35:07,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766107.053,20190906_03:35:07,1567766107.063,20190906_03:35:07,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
